phone,count,mean_ms,std_ms,min_ms,p01_ms,p05_ms,p10_ms,p25_ms,p50_ms,p75_ms,p90_ms,p95_ms,p99_ms,max_ms,mean_frames_16ms,p05_frames_16ms,p50_frames_16ms,p95_frames_16ms,lt_1_frame_ratio,lt_2_frames_ratio,ge_10_frames_ratio
AO1,6987,106.3718334048948,54.318745536127665,29.99999999999936,29.99999999999999,40.000000000000036,50.00000000000004,69.99999999999999,90.0000000000003,129.9999999999999,170.0,209.99999999999997,300.0000000000001,500.0,6.648239587805925,2.500000000000002,5.625000000000019,13.124999999999998,0.0,0.0267639902676399,0.14541290968942322
AO2,381,75.17060367454066,35.968559862548105,29.99999999999936,29.99999999999936,30.00000000000003,30.00000000000025,49.99999999999982,69.99999999999984,99.99999999999997,129.9999999999999,140.0,171.99999999999986,209.99999999999997,4.698162729658791,1.8750000000000018,4.37499999999999,8.75,0.0,0.12598425196850394,0.02099737532808399
AW0,36,176.11111111111117,73.57074364846153,60.0000000000005,67.00000000000036,94.99999999999974,115.00000000000006,129.9999999999999,145.00000000000028,205.00000000000006,285.0000000000001,304.99999999999983,365.49999999999983,390.0,11.006944444444448,5.937499999999984,9.062500000000018,19.06249999999999,0.0,0.0,0.4444444444444444
AW1,3384,181.0904255319149,54.360336613615964,30.00000000000003,89.99999999999986,109.99999999999987,120.00000000000011,140.0000000000001,170.0,209.99999999999997,250.0,280.0,339.9999999999999,490.0000000000002,11.31815159574468,6.874999999999992,10.625,17.5,0.0,0.0002955082742316785,0.6244089834515366
AW2,277,140.8303249097473,31.169098905955487,80.0,90.0,99.99999999999996,109.9999999999997,120.0,139.9999999999997,150.00000000000034,180.00000000000017,209.99999999999997,239.99999999999983,250.0,8.801895306859207,6.249999999999997,8.74999999999998,13.124999999999998,0.0,0.0,0.21660649819494585
AY0,328,112.65243902439025,39.19122825454619,29.999999999999915,42.699999999999974,60.00000000000006,70.00000000000006,89.99999999999986,109.99999999999943,130.00000000000006,160.00000000000014,180.00000000000017,244.6,330.00000000000006,7.0407774390243905,3.7500000000000036,6.8749999999999645,11.25000000000001,0.0,0.009146341463414634,0.10365853658536585
AY1,9154,157.96591653921783,62.97268306257606,29.99999999999936,60.00000000000001,80.00000000000007,90.00000000000009,110.00000000000031,140.00000000000057,189.99999999999994,240.00000000000023,280.0,350.0000000000003,829.9999999999999,9.872869783701114,5.000000000000004,8.750000000000036,17.5,0.0,0.002184837229626393,0.41402665501420144
AY2,927,172.75080906148867,51.6678195600905,29.99999999999936,70.00000000000028,99.99999999999964,109.99999999999943,139.9999999999988,169.99999999999994,209.99999999999997,240.00000000000023,260.00000000000057,290.0000000000007,360.00000000000034,10.796925566343042,6.249999999999978,10.624999999999996,16.250000000000036,0.0,0.004314994606256742,0.5868392664509169
B,13480,65.40059347181008,29.832167524877594,10.0,29.999999999999805,30.0,39.99999999999959,40.000000000000036,59.99999999999994,80.00000000000007,109.99999999999987,120.00000000000011,150.00000000000034,289.9999999999996,4.08753709198813,1.875,3.7499999999999964,7.500000000000007,0.0008902077151335311,0.08783382789317508,0.008456973293768546
CH,4055,134.00493218249076,46.85407706851539,30.0,69.99999999999984,80.00000000000007,89.99999999999986,100.00000000000009,129.9999999999999,150.00000000000014,180.00000000000006,210.00000000000003,320.0000000000001,439.9999999999995,8.375308261405673,5.000000000000004,8.124999999999993,13.125000000000002,0.0,0.0004932182490752158,0.20369913686806412
D,37507,67.49780041059002,31.8197343798098,10.000000000000009,29.999999999999805,30.00000000000003,39.999999999999815,40.000000000000036,60.00000000000006,80.00000000000007,109.99999999999999,129.9999999999999,170.00000000000003,520.0000000000005,4.218612525661876,1.8750000000000018,3.7500000000000036,8.124999999999993,7.998506945370197e-05,0.08729037246380676,0.01703681979363852
DH,24853,42.25767512976301,15.508679066961301,9.999999999999787,9.999999999999787,29.99999999999936,29.999999999999915,30.00000000000025,40.000000000000036,49.99999999999982,60.00000000000006,69.99999999999984,99.99999999999997,190.0000000000004,2.641104695610188,1.87499999999996,2.500000000000002,4.37499999999999,0.02909105540578602,0.3176678871765984,0.0006437854584959562
EH0,519,64.52793834296725,32.61438577865202,29.99999999999936,29.99999999999936,30.00000000000003,30.00000000000025,40.000000000000036,59.99999999999961,80.00000000000007,109.99999999999952,129.9999999999999,179.99999999999994,230.00000000000043,4.032996146435453,1.8750000000000018,3.7499999999999756,8.124999999999993,0.0,0.12716763005780346,0.017341040462427744
EH1,20954,87.23203207024912,34.529561682055494,29.99999999999936,30.00000000000025,49.99999999999982,50.00000000000004,69.9999999999994,80.00000000000007,100.0,130.0000000000001,160.00000000000014,200.00000000000017,389.99999999999966,5.45200200439057,3.124999999999989,5.000000000000004,10.000000000000009,0.0,0.012694473608857497,0.05230504915529255
EH2,1669,69.28699820251647,24.787310093639597,20.000000000000018,30.00000000000003,40.000000000000036,40.000000000000036,50.00000000000004,60.0000000000005,80.00000000000007,100.00000000000009,120.00000000000011,150.00000000000006,199.99999999999994,4.3304373876572795,2.500000000000002,3.750000000000031,7.500000000000007,0.0,0.02756141402037148,0.005991611743559017
ER0,17663,101.87340768838816,57.016993019988846,9.999999999999787,29.999999999999805,40.000000000000036,40.000000000000036,59.99999999999994,80.00000000000007,130.0000000000008,189.9999999999995,219.99999999999886,270.0,420.0000000000004,6.36708798052426,2.500000000000002,5.000000000000004,13.749999999999929,5.6615523976674406e-05,0.031534846855007646,0.17063918926569666
ER1,4322,132.1309578898658,47.081097828662024,29.999999999999805,60.00000000000006,79.99999999999984,80.00000000000007,99.99999999999997,120.00000000000011,150.00000000000034,199.9999999999993,229.99999999999997,280.0000000000002,410.00000000000006,8.258184868116613,4.99999999999999,7.500000000000007,14.374999999999998,0.0,0.0009254974548819991,0.22281351226284127
ER2,127,91.5748031496063,31.633362156735764,29.999999999999805,35.20000000000014,59.99999999999961,60.00000000000006,70.00000000000006,80.00000000000007,100.00000000000009,130.00000000000026,157.00000000000009,189.99999999999994,199.99999999999994,5.7234251968503935,3.7499999999999756,5.000000000000004,9.812500000000005,0.0,0.015748031496062992,0.05511811023622047
EY0,426,145.70422535211267,38.93050062431789,29.999999999999805,50.00000000000002,89.99999999999986,104.99999999999999,120.00000000000011,140.0000000000001,169.99999999999994,199.99999999999994,209.99999999999997,240.00000000000023,290.00000000000006,9.106514084507042,5.624999999999991,8.750000000000007,13.124999999999998,0.0,0.004694835680751174,0.33568075117370894
EY1,11242,144.40046255114748,56.92922437186205,10.000000000000231,60.00000000000006,80.00000000000007,90.0,109.99999999999987,130.0,160.00000000000014,209.99999999999997,250.0,370.0000000000001,679.9999999999999,9.025028909446718,5.000000000000004,8.125,15.625,8.89521437466643e-05,0.0013342821561999644,0.2804661092332325
EY2,1161,119.12144702842377,43.209960291148285,29.99999999999936,40.000000000000036,69.99999999999984,80.00000000000007,99.99999999999964,110.00000000000031,129.9999999999999,160.00000000000014,200.00000000000017,279.9999999999999,439.99999999999994,7.445090439276486,4.37499999999999,6.8750000000000195,12.50000000000001,0.0,0.009474590869939707,0.10422049956933678
F,14762,120.14835388158787,37.598243350745385,10.0,40.0,60.00000000000006,79.99999999999984,90.0000000000003,120.0,140.00000000000057,169.99999999999994,180.00000000000017,219.99999999999997,439.9999999999995,7.509272117599242,3.7500000000000036,7.5,11.25000000000001,0.0004741904890936187,0.008128979813033465,0.14842162308630266
G,5200,79.19038461538462,28.669507787458574,10.0,30.0,40.000000000000036,49.99999999999982,60.00000000000006,70.00000000000028,90.0000000000003,120.0,129.9999999999999,160.00000000000014,590.0000000000003,4.9493990384615385,2.500000000000002,4.375000000000018,8.124999999999993,0.0001923076923076923,0.025576923076923077,0.012307692307692308
HH,12884,73.12092517851599,31.565791986463474,10.0,29.99999999999936,30.0,30.00000000000003,49.99999999999982,70.00000000000028,90.00000000000009,110.00000000000031,129.9999999999999,160.00000000000014,330.00000000000006,4.570057823657249,1.875,4.375000000000018,8.124999999999993,0.0017075442409189693,0.14902204284383733,0.011021421918658802
IH0,27851,60.94790133208861,28.676085587647737,9.999999999999787,29.99999999999936,30.00000000000003,39.99999999999959,40.000000000000036,50.00000000000027,70.00000000000006,99.99999999999964,120.00000000000011,169.99999999999994,390.00000000000057,3.8092438332555383,1.8750000000000018,3.125000000000017,7.500000000000007,7.181070697641019e-05,0.08904527665074863,0.0133926968511005
IH1,20802,70.59513508316508,29.099909643485727,10.0,30.0,40.000000000000036,40.000000000000036,50.00000000000004,60.0000000000005,80.00000000000007,100.00000000000054,129.9999999999999,179.99999999999972,379.9999999999999,4.412195942697817,2.500000000000002,3.750000000000031,8.124999999999993,4.8072300740313434e-05,0.025478319392366118,0.01903663109316412
IH2,1146,70.42757417102965,31.863179478926423,29.99999999999936,29.99999999999936,30.00000000000025,39.99999999999999,49.99999999999982,60.00000000000006,89.99999999999986,119.99999999999977,139.9999999999997,160.00000000000014,209.99999999999997,4.401723385689353,1.8750000000000155,3.7500000000000036,8.74999999999998,0.0,0.07940663176265271,0.014834205933682374
IY0,16660,102.1110444177671,54.415399367687876,9.999999999999787,29.999999999999805,39.999999999999815,40.000000000000036,60.0000000000005,89.99999999999986,120.00000000000011,180.00000000000017,210.00000000000085,269.99999999999955,430.00000000000006,6.381940276110444,2.4999999999999885,5.624999999999991,13.125000000000053,6.002400960384154e-05,0.043937575030012006,0.1501200480192077
IY1,11415,118.42049934296978,57.906249546902544,29.99999999999936,39.99999999999999,50.0,60.00000000000004,80.00000000000007,109.99999999999943,140.0000000000001,190.0,239.99999999999977,319.99999999999983,580.0,7.401281208935611,3.125,6.8749999999999645,14.999999999999986,0.0,0.007971966710468681,0.17967586508979413
IY2,352,94.51704545454545,46.82286184408914,29.99999999999936,29.99999999999986,40.00000000000001,40.000000000000036,59.99999999999961,89.99999999999997,119.99999999999966,159.9999999999999,184.5000000000002,230.00000000000043,280.0000000000002,5.907315340909091,2.5000000000000004,5.624999999999998,11.531250000000012,0.0,0.03125,0.09943181818181818
JH,4112,107.29815175097276,48.4298262490579,29.999999999999805,40.000000000000036,59.99999999999961,69.9999999999994,79.99999999999984,90.0000000000003,129.9999999999999,160.00000000000014,199.99999999999974,309.9999999999996,410.0000000000001,6.706134484435798,3.7499999999999756,5.625000000000019,12.499999999999984,0.0,0.002188715953307393,0.10676070038910505
K,24186,105.81245348548747,33.926999820741685,9.999999999999787,40.000000000000036,60.00000000000006,70.0,80.00000000000007,100.00000000000009,120.00000000000011,149.99999999999991,169.99999999999994,209.99999999999997,349.99999999999966,6.613278342842967,3.7500000000000036,6.250000000000005,10.624999999999996,0.00037211610022326965,0.005209625403125776,0.07334821797734227
L,28687,87.80248893226897,43.11051741144164,10.000000000000009,29.999999999999805,39.99999999999992,40.000000000000036,59.99999999999961,80.00000000000007,109.99999999999987,140.0000000000001,169.99999999999994,239.99999999999977,459.99999999999994,5.487655558266811,2.499999999999995,5.000000000000004,10.624999999999996,3.4858995363753616e-05,0.04176107644577683,0.06703384808449821
M,20383,80.14767207967424,33.81516542468521,10.000000000000002,29.999999999999915,40.00000000000001,40.000000000000036,59.99999999999961,70.00000000000028,99.99999999999964,129.9999999999999,149.99999999999991,189.9999999999995,309.99999999999983,5.00922950497964,2.5000000000000004,4.375000000000018,9.374999999999995,0.00039248393268900557,0.035225432958838246,0.03458764656821861
N,59529,64.99672428564229,32.1407792232838,9.999999999999787,29.99999999999936,30.00000000000003,30.00000000000025,40.000000000000036,59.99999999999961,80.00000000000007,109.99999999999987,130.0,179.99999999999972,319.99999999999983,4.062295267852643,1.8750000000000018,3.7499999999999756,8.125,5.039560550320012e-05,0.11197903542811066,0.021518923549866453
NG,6377,90.87031519523286,35.32742909494822,29.99999999999936,39.99999999999976,49.99999999999982,59.99999999999961,69.99999999999984,80.00000000000007,109.99999999999987,139.99999999999991,159.99999999999935,190.0000000000004,889.9999999999997,5.679394699702054,3.124999999999989,5.000000000000004,9.99999999999996,0.0,0.009095185824055198,0.04657362396111024
OW0,1152,109.82638888888889,58.73644404611244,29.99999999999936,29.99999999999997,40.000000000000036,59.99999999999961,70.00000000000028,90.0,129.9999999999999,200.00000000000017,240.00000000000023,299.9999999999999,360.00000000000006,6.864149305555555,2.500000000000002,5.625,15.000000000000014,0.0,0.026909722222222224,0.1675347222222222
OW1,7047,135.8720022704697,53.911848206555504,29.99999999999936,49.99999999999982,70.00000000000028,89.99999999999986,100.00000000000009,120.00000000000011,150.00000000000034,200.00000000000017,240.00000000000023,339.9999999999999,530.0,8.492000141904356,4.375000000000018,7.500000000000007,15.000000000000014,0.0,0.00496665247623102,0.22761458776784446
OW2,521,109.36660268714009,49.02290934713583,30.00000000000003,41.99999999999999,60.00000000000006,69.99999999999984,80.00000000000007,99.99999999999964,120.00000000000011,169.99999999999994,209.99999999999997,307.9999999999992,360.0000000000001,6.8354126679462555,3.7500000000000036,6.249999999999978,13.124999999999998,0.0,0.005758157389635317,0.12284069097888675
OY0,5,214.00000000000009,72.00000000000013,140.0,140.8,144.0,148.0,160.00000000000003,169.99999999999994,280.0000000000002,304.0000000000003,312.0000000000003,318.40000000000026,320.0000000000003,13.375000000000005,9.0,10.624999999999996,19.500000000000018,0.0,0.0,0.8
OY1,724,169.90331491712706,62.9115536302478,49.99999999999982,89.99999999999986,99.99999999999997,109.99999999999943,120.00000000000011,150.00000000000034,200.00000000000017,259.9999999999998,299.99999999999983,367.7,410.0000000000001,10.618957182320441,6.249999999999998,9.375000000000021,18.74999999999999,0.0,0.0,0.468232044198895
OY2,35,170.00000000000006,50.76556763341528,70.00000000000028,76.80000000000014,96.99999999999972,112.00000000000001,139.9999999999997,160.00000000000014,214.99999999999997,240.00000000000023,246.00000000000003,266.5999999999999,270.0,10.625000000000004,6.062499999999982,10.000000000000009,15.375000000000002,0.0,0.0,0.5142857142857142
P,17786,103.61126728887889,31.062510928470346,9.999999999999787,39.99999999999998,59.99999999999961,69.9999999999994,80.00000000000007,100.00000000000009,120.00000000000011,140.00000000000057,159.99999999999926,180.00000000000023,299.99999999999983,6.475704205554931,3.7499999999999756,6.250000000000005,9.999999999999954,0.0006746879568199708,0.008433599460249635,0.04481052513212639
R,34404,73.18073479827927,39.98794732925781,29.99999999999936,29.99999999999936,30.00000000000003,39.99999999999915,40.000000000000036,69.9999999999994,89.99999999999986,120.00000000000011,149.99999999999946,229.99999999999997,379.9999999999999,4.573795924892455,1.8750000000000018,4.374999999999963,9.374999999999966,0.0,0.09981397511917219,0.040024415765608654
S,37463,127.59949817152925,47.787953669142276,29.99999999999936,40.000000000000036,60.0000000000005,79.99999999999996,99.99999999999964,120.00000000000011,149.99999999999997,180.00000000000017,210.0000000000004,290.00000000000006,719.9999999999998,7.974968635720578,3.750000000000031,7.500000000000007,13.125000000000025,0.0,0.003923871553265889,0.1984357899794464
SH,7075,131.54628975265018,32.90995014261708,10.000000000000675,70.00000000000028,89.99999999999986,99.99999999999964,110.0000000000001,129.9999999999999,140.00000000000057,169.99999999999994,189.99999999999994,240.00000000000023,459.99999999999994,8.221643109540636,5.624999999999991,8.124999999999993,11.874999999999996,0.0001413427561837456,0.00042402826855123676,0.14459363957597174
T,56914,87.08577854306498,40.6182773335678,29.99999999999936,29.999999999999805,39.99999999999992,40.000000000000036,60.0,80.00000000000007,109.99999999999987,140.0000000000001,169.99999999999994,219.99999999999997,380.00000000000034,5.442861158941561,2.499999999999995,5.000000000000004,10.624999999999996,0.0,0.04239730119127104,0.06249780370383386
TH,4104,108.95224171539961,47.936703513150086,20.0,29.999999999999915,40.000000000000036,49.99999999999982,70.00000000000028,109.99999999999943,140.0000000000001,169.99999999999994,189.99999999999994,220.00000000000009,799.9999999999998,6.8095151072124755,2.500000000000002,6.8749999999999645,11.874999999999996,0.0,0.032407407407407406,0.1608187134502924
UH0,34,39.11764705882349,20.774368689894516,29.99999999999936,29.999999999999506,29.999999999999805,29.999999999999865,30.00000000000003,30.00000000000025,40.000000000000036,40.000000000000036,59.999999999999766,120.30000000000041,150.00000000000034,2.4448529411764683,1.8749999999999878,1.8750000000000155,3.7499999999999853,0.0,0.5294117647058824,0.0
UH1,2402,67.40632805995004,35.04690222344057,29.99999999999936,29.999999999999805,30.00000000000025,39.99999999999992,40.000000000000036,59.999999999999886,80.00000000000007,110.0000000000001,140.00000000000057,199.8999999999971,250.0,4.212895503746878,1.8750000000000155,3.749999999999993,8.750000000000036,0.0,0.08451290591174021,0.03538717735220649
UH2,114,90.70175438596488,38.03782277989126,29.99999999999936,29.99999999999998,36.500000000000114,49.99999999999982,60.00000000000006,80.00000000000007,110.00000000000031,149.99999999999991,160.00000000000014,190.00000000000034,190.0000000000004,5.668859649122805,2.281250000000007,5.000000000000004,10.000000000000009,0.0,0.05263157894736842,0.06140350877192982
UW0,834,73.54916067146283,36.92130597672491,29.99999999999936,29.99999999999936,29.999999999999805,30.00000000000025,40.000000000000036,69.99999999999996,99.99999999999964,120.00000000000011,140.00000000000003,176.69999999999968,270.0,4.596822541966427,1.8749999999999878,4.374999999999997,8.750000000000002,0.0,0.15227817745803357,0.023980815347721823
UW1,7980,112.28571428571426,61.69058186754654,29.99999999999936,30.00000000000003,40.000000000000036,50.00000000000004,70.0,99.99999999999997,130.00000000000034,189.99999999999994,250.0,330.00000000000006,490.0,7.0178571428571415,2.500000000000002,6.249999999999998,15.625,0.0,0.018295739348370928,0.1581453634085213
UW2,387,85.68475452196381,45.83685088832287,29.99999999999936,29.99999999999936,30.00000000000003,30.00000000000078,50.000000000000156,70.00000000000028,109.99999999999987,150.00000000000034,180.00000000000003,229.99999999999997,240.00000000000023,5.355297157622738,1.8750000000000018,4.375000000000018,11.250000000000002,0.0,0.10335917312661498,0.09302325581395349
V,17194,71.79605973013841,26.379579011734027,20.0,30.00000000000003,40.000000000000036,40.000000000000036,50.00000000000027,69.99999999999984,80.00000000000007,109.99999999999987,120.00000000000011,150.00000000000034,360.00000000000034,4.487253733133651,2.500000000000002,4.37499999999999,7.500000000000007,0.0,0.02180993369780156,0.008607653832732348
W,17614,64.12399227886908,32.28657130369169,9.999999999999787,29.99999999999936,30.0,30.00000000000025,40.000000000000036,50.00000000000027,80.00000000000007,110.0000000000001,129.9999999999999,160.00000000000014,470.00000000000017,4.007749517429318,1.875,3.125000000000017,8.124999999999993,5.677302146020211e-05,0.128647666628818,0.013568752128988304
Y,4274,79.86195601310249,44.27817201614343,29.99999999999936,29.99999999999936,30.00000000000003,30.00000000000025,40.000000000000036,69.99999999999997,100.00000000000009,149.99999999999946,169.99999999999994,209.99999999999997,280.0,4.991372250818905,1.8750000000000018,4.374999999999998,10.624999999999996,0.0,0.11675245671502106,0.07206364061768834
Z,24381,103.66227800336326,46.68393183631409,9.999999999999787,40.000000000000036,59.99999999999961,60.0000000000005,79.99999999999984,89.99999999999986,110.00000000000031,169.99999999999994,209.99999999999997,270.0,480.0,6.4788923752102034,3.7499999999999756,5.624999999999991,13.124999999999998,4.101554489151388e-05,0.003978507854476847,0.11750953611418728
ZH,526,96.12167300380227,22.03040643854413,59.99999999999961,60.0000000000005,70.00000000000006,79.9999999999994,80.00000000000007,90.00000000000009,100.00000000000054,110.00000000000031,127.49999999999929,195.00000000000014,260.0000000000002,6.007604562737642,4.3750000000000036,5.625000000000005,7.968749999999956,0.0,0.0,0.02091254752851711
